image_path,label,original_class
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Mosaic\mosaic (211).jpeg,sugarcane_Mosaic,Mosaic
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Rust\rust (440).jpeg,sugarcane_Rust,Rust
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Yellow\yellow (270).jpeg,sugarcane_Yellow,Yellow
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Rust\rust (393).jpeg,sugarcane_Rust,Rust
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\RedRot\redrot (472).jpeg,sugarcane_Redrot,RedRot
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Mosaic\mosaic (236).jpeg,sugarcane_Mosaic,Mosaic
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\soybean\Single_Septoria_Brown_spot\IMG_20230917_140900.jpg,soybean_Single_Septoria_Brown_Spot,Single_Septoria_Brown_spot
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Yellow\yellow (252).jpeg,sugarcane_Yellow,Yellow
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Healthy\healthy (414).jpeg,sugarcane_Healthy,Healthy
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Yellow\yellow (192).jpeg,sugarcane_Yellow,Yellow
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Rust\rust (173).jpeg,sugarcane_Rust,Rust
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Yellow\yellow (499).jpeg,sugarcane_Yellow,Yellow
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\soybean\Single_Dry_leaf\IMG_20230917_141629_1.jpg,soybean_Single_Dry_Leaf,Single_Dry_leaf
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\RedRot\redrot (83).jpeg,sugarcane_Redrot,RedRot
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Rust\rust (254).jpeg,sugarcane_Rust,Rust
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\RedRot\redrot (301).jpeg,sugarcane_Redrot,RedRot
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\soybean\Single_Healthy_leaf\IMG_20230917_140230.jpg,soybean_Single_Healthy_Leaf,Single_Healthy_leaf
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\soybean\Single_Healthy_leaf\IMG_20230917_141929_1.jpg,soybean_Single_Healthy_Leaf,Single_Healthy_leaf
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\RedRot\redrot (222).jpeg,sugarcane_Redrot,RedRot
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\soybean\Single_Septoria_Brown_spot\IMG_20230917_140650_2.jpg,soybean_Single_Septoria_Brown_Spot,Single_Septoria_Brown_spot
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Healthy\healthy (25).jpeg,sugarcane_Healthy,Healthy
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\RedRot\redrot (159).jpeg,sugarcane_Redrot,RedRot
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\soybean\6.Bacterial leaf Blight\IMG_20230917_144101.jpg,soybean_Bacterial_Leaf_Blight,6.Bacterial leaf Blight
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Yellow\yellow (181).jpeg,sugarcane_Yellow,Yellow
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Yellow\yellow (138).jpeg,sugarcane_Yellow,Yellow
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\RedRot\redrot (29).jpeg,sugarcane_Redrot,RedRot
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Yellow\yellow (301).jpeg,sugarcane_Yellow,Yellow
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\soybean\Single_Healthy_leaf\IMG_20230917_141834.jpg,soybean_Single_Healthy_Leaf,Single_Healthy_leaf
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Healthy\healthy (215).jpeg,sugarcane_Healthy,Healthy
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Yellow\yellow (194).jpeg,sugarcane_Yellow,Yellow
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Mosaic\mosaic (231).jpeg,sugarcane_Mosaic,Mosaic
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Rust\rust (121).jpeg,sugarcane_Rust,Rust
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\RedRot\redrot (108).jpeg,sugarcane_Redrot,RedRot
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\soybean\Single_Healthy_leaf\IMG_20230917_140114.jpg,soybean_Single_Healthy_Leaf,Single_Healthy_leaf
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Mosaic\mosaic (210).jpeg,sugarcane_Mosaic,Mosaic
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\RedRot\redrot (112).jpeg,sugarcane_Redrot,RedRot
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\soybean\Single_Vein Necrosis Virus\IMG_20230917_141325.jpg,soybean_Single_Vein_Necrosis_Virus,Single_Vein Necrosis Virus
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Healthy\healthy (428).jpeg,sugarcane_Healthy,Healthy
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Yellow\yellow (466).jpeg,sugarcane_Yellow,Yellow
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\soybean\Single_Septoria_Brown_spot\IMG_20230917_141059_1.jpg,soybean_Single_Septoria_Brown_Spot,Single_Septoria_Brown_spot
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Rust\rust (314).jpeg,sugarcane_Rust,Rust
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Healthy\healthy (145).jpeg,sugarcane_Healthy,Healthy
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\RedRot\redrot (9).jpeg,sugarcane_Redrot,RedRot
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Healthy\healthy (328).jpeg,sugarcane_Healthy,Healthy
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\RedRot\redrot (128).jpeg,sugarcane_Redrot,RedRot
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Mosaic\mosaic (52).jpeg,sugarcane_Mosaic,Mosaic
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\RedRot\redrot (3).jpeg,sugarcane_Redrot,RedRot
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Yellow\yellow (497).jpeg,sugarcane_Yellow,Yellow
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Rust\rust (456).jpeg,sugarcane_Rust,Rust
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Yellow\yellow (186).jpeg,sugarcane_Yellow,Yellow
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\soybean\Single_Dry_leaf\IMG_20230917_142856.jpg,soybean_Single_Dry_Leaf,Single_Dry_leaf
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Healthy\healthy (53).jpeg,sugarcane_Healthy,Healthy
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\soybean\6.Bacterial leaf Blight\IMG_20230917_144423.jpg,soybean_Bacterial_Leaf_Blight,6.Bacterial leaf Blight
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Mosaic\mosaic (397).jpeg,sugarcane_Mosaic,Mosaic
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Healthy\healthy (319).jpeg,sugarcane_Healthy,Healthy
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Yellow\yellow (145).jpeg,sugarcane_Yellow,Yellow
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Healthy\healthy (403).jpeg,sugarcane_Healthy,Healthy
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Rust\rust (313).jpeg,sugarcane_Rust,Rust
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Healthy\healthy (478).jpeg,sugarcane_Healthy,Healthy
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\soybean\Single_Dry_leaf\IMG_20230917_141653.jpg,soybean_Single_Dry_Leaf,Single_Dry_leaf
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\soybean\Single_Septoria_Brown_spot\IMG_20230917_140901.jpg,soybean_Single_Septoria_Brown_Spot,Single_Septoria_Brown_spot
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Rust\rust (358).jpeg,sugarcane_Rust,Rust
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Mosaic\mosaic (404).jpeg,sugarcane_Mosaic,Mosaic
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Rust\rust (71).jpeg,sugarcane_Rust,Rust
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\soybean\Single_Septoria_Brown_spot\IMG_20230917_140834_1.jpg,soybean_Single_Septoria_Brown_Spot,Single_Septoria_Brown_spot
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Rust\rust (439).jpeg,sugarcane_Rust,Rust
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\RedRot\redrot (337).jpeg,sugarcane_Redrot,RedRot
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Mosaic\mosaic (361).jpeg,sugarcane_Mosaic,Mosaic
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Rust\rust (279).jpeg,sugarcane_Rust,Rust
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Mosaic\mosaic (87).jpeg,sugarcane_Mosaic,Mosaic
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\soybean\Single_Septoria_Brown_spot\IMG_20230917_141218_1.jpg,soybean_Single_Septoria_Brown_Spot,Single_Septoria_Brown_spot
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\soybean\Single_Septoria_Brown_spot\IMG_20230917_141209.jpg,soybean_Single_Septoria_Brown_Spot,Single_Septoria_Brown_spot
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\soybean\Single_Septoria_Brown_spot\IMG_20230917_140655_1.jpg,soybean_Single_Septoria_Brown_Spot,Single_Septoria_Brown_spot
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\soybean\Single_Dry_leaf\IMG_20230917_141535.jpg,soybean_Single_Dry_Leaf,Single_Dry_leaf
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Healthy\healthy (253).jpeg,sugarcane_Healthy,Healthy
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Mosaic\mosaic (23).jpeg,sugarcane_Mosaic,Mosaic
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\soybean\Single_Dry_leaf\IMG_20230917_142853_1.jpg,soybean_Single_Dry_Leaf,Single_Dry_leaf
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Healthy\healthy (85).jpeg,sugarcane_Healthy,Healthy
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Yellow\yellow (276).jpeg,sugarcane_Yellow,Yellow
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\soybean\Single_Septoria_Brown_spot\IMG_20230917_140914_1.jpg,soybean_Single_Septoria_Brown_Spot,Single_Septoria_Brown_spot
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Rust\rust (51).jpeg,sugarcane_Rust,Rust
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Rust\rust (126).jpeg,sugarcane_Rust,Rust
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\soybean\Single_Septoria_Brown_spot\IMG_20230917_141005.jpg,soybean_Single_Septoria_Brown_Spot,Single_Septoria_Brown_spot
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Yellow\yellow (72).jpeg,sugarcane_Yellow,Yellow
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Mosaic\mosaic (93).jpeg,sugarcane_Mosaic,Mosaic
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Healthy\healthy (32).jpeg,sugarcane_Healthy,Healthy
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\soybean\6.Bacterial leaf Blight\IMG_20230917_144156.jpg,soybean_Bacterial_Leaf_Blight,6.Bacterial leaf Blight
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\soybean\Multi_Dry_leaf\IMG_20230917_142443_1.jpg,soybean_Multi_Dry_Leaf,Multi_Dry_leaf
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\soybean\6.Bacterial leaf Blight\IMG_20230917_144304.jpg,soybean_Bacterial_Leaf_Blight,6.Bacterial leaf Blight
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\soybean\Multi_Vein Necrosis\IMG_20230917_142303.jpg,soybean_Multi_Vein_Necrosis,Multi_Vein Necrosis
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\soybean\Single_Septoria_Brown_spot\IMG_20230917_140722.jpg,soybean_Single_Septoria_Brown_Spot,Single_Septoria_Brown_spot
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\soybean\Single_Dry_leaf\IMG_20230917_141627.jpg,soybean_Single_Dry_Leaf,Single_Dry_leaf
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Healthy\healthy (348).jpeg,sugarcane_Healthy,Healthy
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\RedRot\redrot (308).jpeg,sugarcane_Redrot,RedRot
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\RedRot\redrot (37).jpeg,sugarcane_Redrot,RedRot
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Yellow\yellow (471).jpeg,sugarcane_Yellow,Yellow
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\soybean\Single_Septoria_Brown_spot\IMG_20230917_140736_1.jpg,soybean_Single_Septoria_Brown_Spot,Single_Septoria_Brown_spot
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Rust\rust (484).jpeg,sugarcane_Rust,Rust
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\RedRot\redrot (396).jpeg,sugarcane_Redrot,RedRot
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Rust\rust (472).jpeg,sugarcane_Rust,Rust
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Rust\rust (436).jpeg,sugarcane_Rust,Rust
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Yellow\yellow (446).jpeg,sugarcane_Yellow,Yellow
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\RedRot\redrot (70).jpeg,sugarcane_Redrot,RedRot
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\soybean\6.Bacterial leaf Blight\IMG_20230917_144453_1.jpg,soybean_Bacterial_Leaf_Blight,6.Bacterial leaf Blight
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Mosaic\mosaic (249).jpeg,sugarcane_Mosaic,Mosaic
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\RedRot\redrot (384).jpeg,sugarcane_Redrot,RedRot
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Yellow\yellow (229).jpeg,sugarcane_Yellow,Yellow
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Healthy\healthy (167).jpeg,sugarcane_Healthy,Healthy
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Yellow\yellow (469).jpeg,sugarcane_Yellow,Yellow
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Healthy\healthy (163).jpeg,sugarcane_Healthy,Healthy
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Healthy\healthy (13).jpeg,sugarcane_Healthy,Healthy
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Rust\rust (99).jpeg,sugarcane_Rust,Rust
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\soybean\Single_Dry_leaf\IMG_20230917_143008_1.jpg,soybean_Single_Dry_Leaf,Single_Dry_leaf
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\soybean\Multi_Dry_leaf\IMG_20230917_142502_1.jpg,soybean_Multi_Dry_Leaf,Multi_Dry_leaf
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Healthy\healthy (195).jpeg,sugarcane_Healthy,Healthy
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Healthy\healthy (188).jpeg,sugarcane_Healthy,Healthy
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Yellow\yellow (96).jpeg,sugarcane_Yellow,Yellow
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Healthy\healthy (362).jpeg,sugarcane_Healthy,Healthy
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Yellow\yellow (241).jpeg,sugarcane_Yellow,Yellow
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\soybean\Single_Vein Necrosis Virus\IMG_20230917_143936.jpg,soybean_Single_Vein_Necrosis_Virus,Single_Vein Necrosis Virus
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\soybean\Single_Healthy_leaf\IMG_20230917_141859_1.jpg,soybean_Single_Healthy_Leaf,Single_Healthy_leaf
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\RedRot\redrot (263).jpeg,sugarcane_Redrot,RedRot
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\soybean\Multi_Septoria_Brown_spot\IMG_20230917_142720.jpg,soybean_Multi_Septoria_Brown_Spot,Multi_Septoria_Brown_spot
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\soybean\Single_Dry_leaf\IMG_20230917_143009.jpg,soybean_Single_Dry_Leaf,Single_Dry_leaf
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Yellow\yellow (11).jpeg,sugarcane_Yellow,Yellow
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\RedRot\redrot (65).jpeg,sugarcane_Redrot,RedRot
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Healthy\healthy (378).jpeg,sugarcane_Healthy,Healthy
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Healthy\healthy (434).jpeg,sugarcane_Healthy,Healthy
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\soybean\6.Bacterial leaf Blight\IMG_20230917_144333_1.jpg,soybean_Bacterial_Leaf_Blight,6.Bacterial leaf Blight
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Yellow\yellow (31).jpeg,sugarcane_Yellow,Yellow
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\soybean\Single_Septoria_Brown_spot\IMG_20230917_140959.jpg,soybean_Single_Septoria_Brown_Spot,Single_Septoria_Brown_spot
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Mosaic\mosaic (19).jpeg,sugarcane_Mosaic,Mosaic
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\soybean\Single_Healthy_leaf\IMG-20221227-WA0113.jpg,soybean_Single_Healthy_Leaf,Single_Healthy_leaf
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\RedRot\redrot (406).jpeg,sugarcane_Redrot,RedRot
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Healthy\healthy (435).jpeg,sugarcane_Healthy,Healthy
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Mosaic\mosaic (144).jpeg,sugarcane_Mosaic,Mosaic
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\soybean\Single_Healthy_leaf\IMG_20230917_135839_1.jpg,soybean_Single_Healthy_Leaf,Single_Healthy_leaf
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\soybean\Multi_Dry_leaf\IMG_20230917_142510_1.jpg,soybean_Multi_Dry_Leaf,Multi_Dry_leaf
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\soybean\Single_Vein Necrosis Virus\IMG_20230917_141440.jpg,soybean_Single_Vein_Necrosis_Virus,Single_Vein Necrosis Virus
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Yellow\yellow (163).jpeg,sugarcane_Yellow,Yellow
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Healthy\healthy (494).jpeg,sugarcane_Healthy,Healthy
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Yellow\yellow (84).jpeg,sugarcane_Yellow,Yellow
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\RedRot\redrot (265).jpeg,sugarcane_Redrot,RedRot
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\RedRot\redrot (307).jpeg,sugarcane_Redrot,RedRot
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Yellow\yellow (118).jpeg,sugarcane_Yellow,Yellow
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Healthy\healthy (242).jpeg,sugarcane_Healthy,Healthy
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\soybean\Single_Vein Necrosis Virus\IMG_20230917_141450_2.jpg,soybean_Single_Vein_Necrosis_Virus,Single_Vein Necrosis Virus
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Yellow\yellow (470).jpeg,sugarcane_Yellow,Yellow
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\soybean\Single_Septoria_Brown_spot\IMG_20230917_140724_1.jpg,soybean_Single_Septoria_Brown_Spot,Single_Septoria_Brown_spot
C:\Users\Amarjeet\Desktop\SeamEdu Awards\Projects\CropDiseaseAI\data\raw\sugarcane\Rust\rust (239).jpeg,sugarcane_Rust,Rust
